Estado,Municipio,CP,vxm2
SONORA ,EMPALME ,85390,6801
SONORA ,EMPALME ,85397,6555
SONORA ,ETCHOJOA ,85280,5648
SONORA ,ETCHOJOA ,85286,4695
SONORA ,ETCHOJOA ,85287,6272
SONORA ,GUAYMAS ,85400,5472
SONORA ,GUAYMAS ,85406,5611
SONORA ,GUAYMAS ,85415,4732
SONORA ,GUAYMAS ,85420,7548
SONORA ,GUAYMAS ,85423,7428
SONORA ,GUAYMAS ,85424,6469
SONORA ,GUAYMAS ,85425,5451
SONORA ,GUAYMAS ,85426,7108
SONORA ,GUAYMAS ,85427,10749
SONORA ,GUAYMAS ,85430,6321
SONORA ,GUAYMAS ,85440,6677
SONORA ,GUAYMAS ,85444,6999
SONORA ,GUAYMAS ,85447,6178
SONORA ,GUAYMAS ,85448,6946
SONORA ,GUAYMAS ,85450,8350
SONORA ,GUAYMAS ,85455,8106
SONORA ,GUAYMAS ,85456,7081
SONORA ,GUAYMAS ,85457,9487
SONORA ,GUAYMAS ,85463,7926
SONORA ,GUAYMAS ,85465,5440
SONORA ,GUAYMAS ,85470,5246
SONORA ,GUAYMAS ,85480,6359
SONORA ,GUAYMAS ,85490,5162
SONORA ,GUAYMAS ,85499,4706
SONORA ,GUAYMAS ,85506,9883
SONORA ,HERMOSILLO ,83000,6493
SONORA ,HERMOSILLO ,83010,13087
SONORA ,HERMOSILLO ,83013,5520
SONORA ,HERMOSILLO ,83016,22337
SONORA ,HERMOSILLO ,83020,3952
SONORA ,HERMOSILLO ,83050,5805
SONORA ,HERMOSILLO ,83060,4510
SONORA ,HERMOSILLO ,83067,5260
SONORA ,HERMOSILLO ,83068,5131
SONORA ,HERMOSILLO ,83090,4848
SONORA ,HERMOSILLO ,83100,7901
SONORA ,HERMOSILLO ,83103,5705
SONORA ,HERMOSILLO ,83104,8485
SONORA ,HERMOSILLO ,83105,6881
SONORA ,HERMOSILLO ,83106,8257
SONORA ,HERMOSILLO ,83110,5351
SONORA ,HERMOSILLO ,83113,6148
SONORA ,HERMOSILLO ,83114,8480
SONORA ,HERMOSILLO ,83115,8747
SONORA ,HERMOSILLO ,83116,6334
SONORA ,HERMOSILLO ,83117,6702
SONORA ,HERMOSILLO ,83118,7451
SONORA ,HERMOSILLO ,83120,6236
SONORA ,HERMOSILLO ,83125,7794
SONORA ,HERMOSILLO ,83126,6562
SONORA ,HERMOSILLO ,83127,5800
SONORA ,HERMOSILLO ,83129,6248
SONORA ,HERMOSILLO ,83130,5719
SONORA ,HERMOSILLO ,83136,5449
SONORA ,HERMOSILLO ,83138,5233
SONORA ,HERMOSILLO ,83139,6217
SONORA ,HERMOSILLO ,83140,7630
SONORA ,HERMOSILLO ,83145,10115
SONORA ,HERMOSILLO ,83146,10150
SONORA ,HERMOSILLO ,83147,9229
SONORA ,HERMOSILLO ,83148,10110
SONORA ,HERMOSILLO ,83150,11166
SONORA ,HERMOSILLO ,83156,8480
SONORA ,HERMOSILLO ,83157,8121
SONORA ,HERMOSILLO ,83160,4510
SONORA ,HERMOSILLO ,83170,7450
SONORA ,HERMOSILLO ,83171,6216
SONORA ,HERMOSILLO ,83174,9703
SONORA ,HERMOSILLO ,83175,7192
SONORA ,HERMOSILLO ,83177,8061
SONORA ,HERMOSILLO ,83178,5908
SONORA ,HERMOSILLO ,83179,6642
SONORA ,HERMOSILLO ,83180,6458
SONORA ,HERMOSILLO ,83190,6417
SONORA ,HERMOSILLO ,83200,11232
SONORA ,HERMOSILLO ,83205,9753
SONORA ,HERMOSILLO ,83220,10187
SONORA ,HERMOSILLO ,83223,10185
SONORA ,HERMOSILLO ,83224,12223
SONORA ,HERMOSILLO ,83240,9790
SONORA ,HERMOSILLO ,83243,11724
SONORA ,HERMOSILLO ,83245,6817
SONORA ,HERMOSILLO ,83246,7171
SONORA ,HERMOSILLO ,83247,11041
SONORA ,HERMOSILLO ,83248,7255
SONORA ,HERMOSILLO ,83249,10902
SONORA ,HERMOSILLO ,83250,6428
SONORA ,HERMOSILLO ,83260,9432
SONORA ,HERMOSILLO ,83270,7320
SONORA ,HERMOSILLO ,83278,4243
SONORA ,HERMOSILLO ,83280,6504
SONORA ,HERMOSILLO ,83283,6197
SONORA ,HERMOSILLO ,83284,7172
SONORA ,HERMOSILLO ,83285,7263
SONORA ,HERMOSILLO ,83286,5427
SONORA ,HERMOSILLO ,83287,7285
SONORA ,HERMOSILLO ,83288,8159
SONORA ,HERMOSILLO ,83289,4190
SONORA ,HERMOSILLO ,83290,6265
SONORA ,HERMOSILLO ,83293,7309
SONORA ,HERMOSILLO ,83294,6122
SONORA ,HERMOSILLO ,83296,5960
SONORA ,HERMOSILLO ,83297,7530
SONORA ,HERMOSILLO ,83300,6721
SONORA ,HERMOSILLO ,83303,3984
SONORA ,HERMOSILLO ,83333,3909
SONORA ,HERMOSILLO ,83340,11977
SONORA ,HERMOSILLO ,83343,7222
SONORA ,HERMOSILLO ,83344,6070
SONORA ,HERMOSILLO ,83347,5300
SONORA ,HERMOSILLO ,99999,10260
SONORA ,HUATABAMPO ,85240,3396
SONORA ,HUATABAMPO ,85900,5475
SONORA ,HUATABAMPO ,85910,5108
SONORA ,HUATABAMPO ,85930,5747
SONORA ,HUATABAMPO ,85935,4580
SONORA ,HUATABAMPO ,85940,5573
SONORA ,HUATABAMPO ,85943,7017
SONORA ,HUATABAMPO ,85950,5200
SONORA ,HUATABAMPO ,85970,5050
SONORA ,HUATABAMPO ,85984,4511
SONORA ,HUATABAMPO ,85990,9534
SONORA ,HUATABAMPO ,85994,5790
SONORA ,MAGDALENA DE KINO ,84160,7154
SONORA ,NAVOJOA ,85020,7738
SONORA ,NAVOJOA ,85040,6898
SONORA ,NAVOJOA ,85220,5670
SONORA ,NAVOJOA ,85225,4994
SONORA ,NAVOJOA ,85236,4210
SONORA ,NAVOJOA ,85800,10600
SONORA ,NAVOJOA ,85810,4000
SONORA ,NAVOJOA ,85820,5889
SONORA ,NAVOJOA ,85823,9305
SONORA ,NAVOJOA ,85825,7373
SONORA ,NAVOJOA ,85826,4772
SONORA ,NAVOJOA ,85830,6561
SONORA ,NAVOJOA ,85840,5257
SONORA ,NAVOJOA ,85843,7180
SONORA ,NAVOJOA ,85845,6658
SONORA ,NAVOJOA ,85850,4718
SONORA ,NAVOJOA ,85860,5563
SONORA ,NAVOJOA ,85864,6303
SONORA ,NAVOJOA ,85870,6533
SONORA ,NAVOJOA ,85874,7530
SONORA ,NAVOJOA ,85880,7858
SONORA ,NAVOJOA ,85890,5328
SONORA ,NAVOJOA ,85893,5144
SONORA ,NAVOJOA ,85894,6566
SONORA ,NAVOJOA ,85895,5253
SONORA ,NOGALES ,84024,4481
SONORA ,NOGALES ,84030,5047
SONORA ,NOGALES ,84040,7701
SONORA ,NOGALES ,84046,4407
SONORA ,NOGALES ,84047,10000
SONORA ,NOGALES ,84050,7035
SONORA ,NOGALES ,84062,7903
SONORA ,NOGALES ,84063,8433
SONORA ,NOGALES ,84064,8313
SONORA ,NOGALES ,84066,10484
SONORA ,NOGALES ,84067,8308
SONORA ,NOGALES ,84069,5747
SONORA ,NOGALES ,84080,7733
SONORA ,NOGALES ,84085,10400
SONORA ,NOGALES ,84086,7617
SONORA ,NOGALES ,84090,6950
SONORA ,NOGALES ,84093,7392
SONORA ,NOGALES ,84094,7888
SONORA ,PLUTARCO E. CALLES ,83570,7670
SONORA ,PUERTO PEÑASCO ,83550,6975
SONORA ,PUERTO PEÑASCO ,83552,7960
SONORA ,PUERTO PEÑASCO ,83553,7576
SONORA ,PUERTO PEÑASCO ,83556,7420
SONORA ,PUERTO PEÑASCO ,83557,5800
SONORA ,SAN IGNACIO RIO MUERTO ,85515,3746
SONORA ,SAN LUIS RIO COLORADO ,83420,5763
SONORA ,SAN LUIS RIO COLORADO ,83430,6181
SONORA ,SAN LUIS RIO COLORADO ,83440,6950
SONORA ,SAN LUIS RIO COLORADO ,83447,8208
SONORA ,SAN LUIS RIO COLORADO ,83448,7835
SONORA ,SAN LUIS RIO COLORADO ,83449,11508
SONORA ,SAN LUIS RIO COLORADO ,83450,6933
SONORA ,SAN LUIS RIO COLORADO ,83457,5846
SONORA ,SAN LUIS RIO COLORADO ,83458,7099
SONORA ,SAN LUIS RIO COLORADO ,83459,7165
SONORA ,SAN LUIS RIO COLORADO ,83479,6357
SONORA ,SAN LUIS RIO COLORADO ,83487,7630
SONORA ,SAN LUIS RIO COLORADO ,83488,7520
SONORA ,SAN LUIS RIO COLORADO ,83489,7683
SONORA ,SAN LUIS RIO COLORADO ,83490,7465
SONORA ,SAN LUIS RIO COLORADO ,83498,8656
SONORA ,SAN LUIS RIO COLORADO ,83499,6976
SONORA ,SANTA ANA ,84600,6054
SONORA ,URES ,84900,4900
TABASCO ,BALANCAN ,86930,7143
TABASCO ,BALANCAN ,86950,4728
TABASCO ,CARDENAS ,86461,5479
TABASCO ,CARDENAS ,86468,3794
TABASCO ,CARDENAS ,86490,6472
TABASCO ,CARDENAS ,86496,5384
TABASCO ,CARDENAS ,86500,6789
TABASCO ,CARDENAS ,86504,20470
TABASCO ,CARDENAS ,86510,4977
TABASCO ,CARDENAS ,86529,6618
TABASCO ,CARDENAS ,86532,8442
TABASCO ,CARDENAS ,86533,7827
TABASCO ,CARDENAS ,86540,6107
TABASCO ,CARDENAS ,86553,8030
TABASCO ,CARDENAS ,86560,7966
TABASCO ,CARDENAS ,86570,8183
TABASCO ,CARDENAS ,86573,8051
TABASCO ,CARDENAS ,86597,6871
TABASCO ,CARDENAS ,86598,5827
TABASCO ,CARDENAS ,86599,6642
TABASCO ,CARDENAS ,86714,4333
TABASCO ,CENTLA ,86750,7480
TABASCO ,CENTLA ,86751,6235
TABASCO ,CENTLA ,86754,4663
TABASCO ,CENTLA ,86760,4655
TABASCO ,CENTLA ,86761,5902
TABASCO ,CENTLA ,86762,4922
TABASCO ,COMALCALCO ,86300,9927
TABASCO ,COMALCALCO ,86320,9387
TABASCO ,COMALCALCO ,86324,10143
TABASCO ,COMALCALCO ,86330,9290
TABASCO ,COMALCALCO ,86350,5340
TABASCO ,COMALCALCO ,86370,12828
TABASCO ,COMALCALCO ,86380,13231
TABASCO ,COMALCALCO ,86389,8974
TABASCO ,COMALCALCO ,86630,7312
TABASCO ,COMALCALCO ,86640,6619
TABASCO ,COMALCALCO ,86650,7122
TABASCO ,COMALCALCO ,86652,6706
TABASCO ,COMALCALCO ,86656,7867
TABASCO ,COMALCALCO ,86658,8893
TABASCO ,COMALCALCO ,86663,6409
TABASCO ,COMALCALCO ,86670,7125
TABASCO ,CUNDUACAN ,86680,6764
TABASCO ,CUNDUACAN ,86685,4407
TABASCO ,CUNDUACAN ,86687,5688
TABASCO ,CUNDUACAN ,86690,6153
TABASCO ,CUNDUACAN ,86692,8322
TABASCO ,CUNDUACAN ,86693,5675
TABASCO ,CUNDUACAN ,86694,14783
TABASCO ,CUNDUACAN ,86697,5005
TABASCO ,CUNDUACAN ,86698,5340
TABASCO ,EMILIANO ZAPATA ,86689,6388
TABASCO ,EMILIANO ZAPATA ,86986,5657
TABASCO ,EMILIANO ZAPATA ,86994,6889
TABASCO ,EMILIANO ZAPATA ,86995,7567
TABASCO ,EMILIANO ZAPATA ,86996,4950
TABASCO ,EMILIANO ZAPATA ,86998,7255
TABASCO ,HUIMANGUILLO ,86400,6878
TABASCO ,HUIMANGUILLO ,86402,9503
TABASCO ,HUIMANGUILLO ,86410,4730
TABASCO ,HUIMANGUILLO ,86418,7802
TABASCO ,HUIMANGUILLO ,86426,5980
TABASCO ,HUIMANGUILLO ,86430,6710
TABASCO ,HUIMANGUILLO ,86434,6925
TABASCO ,HUIMANGUILLO ,86440,6740
TABASCO ,JALAPA ,86834,4224
TABASCO ,JALAPA ,86850,5836
TABASCO ,JALPA ,86200,6236
TABASCO ,JALPA ,86203,6666
TABASCO ,JALPA ,86205,5035
TABASCO ,JALPA ,86207,3144
TABASCO ,JALPA ,86208,5523
TABASCO ,JALPA ,86209,4845
TABASCO ,JALPA ,86214,7106
TABASCO ,JALPA ,86215,5535
TABASCO ,MACUSPANA ,86706,7126
TABASCO ,MACUSPANA ,86707,5893
TABASCO ,MACUSPANA ,86708,8250
TABASCO ,MACUSPANA ,86709,6948
TABASCO ,MACUSPANA ,86711,4621
TABASCO ,MACUSPANA ,86719,7488
TABASCO ,MACUSPANA ,86720,5104
TABASCO ,MACUSPANA ,86721,15397
TABASCO ,MACUSPANA ,86724,6581
TABASCO ,MACUSPANA ,86725,6242
TABASCO ,MACUSPANA ,86728,5247
TABASCO ,MACUSPANA ,86730,5777
TABASCO ,MACUSPANA ,86745,5571
TABASCO ,NACAJUCA ,86150,14162
TABASCO ,NACAJUCA ,86220,11732
TABASCO ,NACAJUCA ,86244,10785
TABASCO ,NACAJUCA ,86245,10554
TABASCO ,NACAJUCA ,86246,8142
TABASCO ,NACAJUCA ,86247,7177
TABASCO ,PARAISO ,86600,8329
TABASCO ,PARAISO ,86605,6554
TABASCO ,PARAISO ,86606,10712
TABASCO ,PARAISO ,86607,7384
TABASCO ,PARAISO ,86608,8175
TABASCO ,PARAISO ,86610,7287
TABASCO ,PARAISO ,86611,10350
TABASCO ,PARAISO ,86613,6827
TABASCO ,PARAISO ,86617,5910
TABASCO ,PARAISO ,86640,5550
TABASCO ,TACOTALPA ,86870,5321
TABASCO ,TEAPA ,86800,4753
TABASCO ,TEAPA ,86801,8667
TABASCO ,TEAPA ,86802,9433
TABASCO ,TEAPA ,86813,5684
TABASCO ,TEAPA ,86820,6813
TABASCO ,TEAPA ,86826,3920
TABASCO ,TENOSIQUE ,86902,6412
TABASCO ,TENOSIQUE ,86904,6561
TABASCO ,VILLAHERMOSA (CENTRO) ,86000,9204
TABASCO ,VILLAHERMOSA (CENTRO) ,86010,8913
TABASCO ,VILLAHERMOSA (CENTRO) ,86015,9980
TABASCO ,VILLAHERMOSA (CENTRO) ,86017,7826
TABASCO ,VILLAHERMOSA (CENTRO) ,86019,7923
TABASCO ,VILLAHERMOSA (CENTRO) ,86029,11932
TABASCO ,VILLAHERMOSA (CENTRO) ,86030,10380
TABASCO ,VILLAHERMOSA (CENTRO) ,86035,12895
TABASCO ,VILLAHERMOSA (CENTRO) ,86038,8363
TABASCO ,VILLAHERMOSA (CENTRO) ,86039,14600
TABASCO ,VILLAHERMOSA (CENTRO) ,86068,6494
TABASCO ,VILLAHERMOSA (CENTRO) ,86069,10970
TABASCO ,VILLAHERMOSA (CENTRO) ,86070,8550
TABASCO ,VILLAHERMOSA (CENTRO) ,86079,9407
TABASCO ,VILLAHERMOSA (CENTRO) ,86080,7031
TABASCO ,VILLAHERMOSA (CENTRO) ,86090,8295
TABASCO ,VILLAHERMOSA (CENTRO) ,86098,5727
TABASCO ,VILLAHERMOSA (CENTRO) ,86099,6744
TABASCO ,VILLAHERMOSA (CENTRO) ,86100,10580
TABASCO ,VILLAHERMOSA (CENTRO) ,86103,10162
TABASCO ,VILLAHERMOSA (CENTRO) ,86108,8661
TABASCO ,VILLAHERMOSA (CENTRO) ,86109,7739
TABASCO ,VILLAHERMOSA (CENTRO) ,86126,8266
TABASCO ,VILLAHERMOSA (CENTRO) ,86127,10417
TABASCO ,VILLAHERMOSA (CENTRO) ,86128,7231
TABASCO ,VILLAHERMOSA (CENTRO) ,86130,11930
TABASCO ,VILLAHERMOSA (CENTRO) ,86139,10340
TABASCO ,VILLAHERMOSA (CENTRO) ,86143,8530
TABASCO ,VILLAHERMOSA (CENTRO) ,86144,9773
TABASCO ,VILLAHERMOSA (CENTRO) ,86150,11820
TABASCO ,VILLAHERMOSA (CENTRO) ,86153,11708
TABASCO ,VILLAHERMOSA (CENTRO) ,86167,8223
TABASCO ,VILLAHERMOSA (CENTRO) ,86170,10541
TABASCO ,VILLAHERMOSA (CENTRO) ,86180,16020
TABASCO ,VILLAHERMOSA (CENTRO) ,86190,11281
TABASCO ,VILLAHERMOSA (CENTRO) ,86193,8433
TABASCO ,VILLAHERMOSA (CENTRO) ,86250,7344
TABASCO ,VILLAHERMOSA (CENTRO) ,86254,6499
TABASCO ,VILLAHERMOSA (CENTRO) ,86270,8830
TABASCO ,VILLAHERMOSA (CENTRO) ,86275,6081
TABASCO ,VILLAHERMOSA (CENTRO) ,86276,8274
TABASCO ,VILLAHERMOSA (CENTRO) ,86280,10502
TABASCO ,VILLAHERMOSA (CENTRO) ,86283,9320
TABASCO ,VILLAHERMOSA (CENTRO) ,86284,7361
TABASCO ,VILLAHERMOSA (CENTRO) ,86287,12478
TABASCO ,VILLAHERMOSA (CENTRO) ,86288,8444
TABASCO ,VILLAHERMOSA (CENTRO) ,86290,7406
TABASCO ,VILLAHERMOSA (CENTRO) ,86291,6731
TABASCO ,VILLAHERMOSA (CENTRO) ,86294,7535
TABASCO ,VILLAHERMOSA (CENTRO) ,86296,14610
TABASCO ,VILLAHERMOSA (CENTRO) ,86297,6120
TAMAULIPAS ,ALDAMA ,89670,5834
TAMAULIPAS ,ALDAMA ,89673,6473
TAMAULIPAS ,ALTAMIRA ,89319,6100
TAMAULIPAS ,ALTAMIRA ,89367,8600
TAMAULIPAS ,ALTAMIRA ,89600,7290
TAMAULIPAS ,ALTAMIRA ,89602,7268
TAMAULIPAS ,ALTAMIRA ,89603,6687
TAMAULIPAS ,ALTAMIRA ,89604,7365
TAMAULIPAS ,ALTAMIRA ,89605,8752
TAMAULIPAS ,ALTAMIRA ,89606,7104
TAMAULIPAS ,ALTAMIRA ,89607,7043
TAMAULIPAS ,ALTAMIRA ,89614,6275
TAMAULIPAS ,ALTAMIRA ,89641,11784
TAMAULIPAS ,ALTAMIRA ,89642,7335
TAMAULIPAS ,ALTAMIRA ,89650,5905
TAMAULIPAS ,BURGOS ,88890,5345
TAMAULIPAS ,CIUDAD MADERO ,89190,8737
TAMAULIPAS ,CIUDAD MADERO ,89290,6500
TAMAULIPAS ,CIUDAD MADERO ,89400,5721
TAMAULIPAS ,CIUDAD MADERO ,89410,10764
TAMAULIPAS ,CIUDAD MADERO ,89415,6865
TAMAULIPAS ,CIUDAD MADERO ,89416,10190
TAMAULIPAS ,CIUDAD MADERO ,89417,7290
TAMAULIPAS ,CIUDAD MADERO ,89420,9505
TAMAULIPAS ,CIUDAD MADERO ,89430,10078
TAMAULIPAS ,CIUDAD MADERO ,89440,10766
TAMAULIPAS ,CIUDAD MADERO ,89450,8309
TAMAULIPAS ,CIUDAD MADERO ,89460,11112
TAMAULIPAS ,CIUDAD MADERO ,89470,6880
TAMAULIPAS ,CIUDAD MADERO ,89480,8724
TAMAULIPAS ,CIUDAD MADERO ,89490,7639
TAMAULIPAS ,CIUDAD MADERO ,89496,7423
TAMAULIPAS ,CIUDAD MADERO ,89500,6207
TAMAULIPAS ,CIUDAD MADERO ,89505,7665
TAMAULIPAS ,CIUDAD MADERO ,89506,6071
TAMAULIPAS ,CIUDAD MADERO ,89510,8471
TAMAULIPAS ,CIUDAD MADERO ,89512,6886
TAMAULIPAS ,CIUDAD MADERO ,89513,5976
TAMAULIPAS ,CIUDAD MADERO ,89514,8612
TAMAULIPAS ,CIUDAD MADERO ,89515,6753
TAMAULIPAS ,CIUDAD MADERO ,89517,6669
TAMAULIPAS ,CIUDAD MADERO ,89518,6463
TAMAULIPAS ,CIUDAD MADERO ,89519,6641
TAMAULIPAS ,CIUDAD MADERO ,89520,7365
TAMAULIPAS ,CIUDAD MADERO ,89540,9488
TAMAULIPAS ,CIUDAD MADERO ,89550,7734
TAMAULIPAS ,CIUDAD MADERO ,89553,7142
TAMAULIPAS ,CIUDAD MADERO ,89555,7221
TAMAULIPAS ,CIUDAD MADERO ,89556,7014
TAMAULIPAS ,CIUDAD MADERO ,89560,7119
TAMAULIPAS ,CIUDAD MADERO ,89566,7525
TAMAULIPAS ,CIUDAD MADERO ,89570,7560
TAMAULIPAS ,CIUDAD MADERO ,89580,7573
TAMAULIPAS ,CIUDAD MADERO ,89590,9172
TAMAULIPAS ,CIUDAD VICTORIA ,87000,9064
TAMAULIPAS ,CIUDAD VICTORIA ,87010,7940
TAMAULIPAS ,CIUDAD VICTORIA ,87014,6704
TAMAULIPAS ,CIUDAD VICTORIA ,87015,7834
TAMAULIPAS ,CIUDAD VICTORIA ,87016,7041
TAMAULIPAS ,CIUDAD VICTORIA ,87018,8645
TAMAULIPAS ,CIUDAD VICTORIA ,87019,6933
TAMAULIPAS ,CIUDAD VICTORIA ,87020,7606
TAMAULIPAS ,CIUDAD VICTORIA ,87024,8610
TAMAULIPAS ,CIUDAD VICTORIA ,87025,6434
TAMAULIPAS ,CIUDAD VICTORIA ,87026,8530
TAMAULIPAS ,CIUDAD VICTORIA ,87027,11690
TAMAULIPAS ,CIUDAD VICTORIA ,87028,7586
TAMAULIPAS ,CIUDAD VICTORIA ,87029,18138
TAMAULIPAS ,CIUDAD VICTORIA ,87030,7706
TAMAULIPAS ,CIUDAD VICTORIA ,87037,7766
TAMAULIPAS ,CIUDAD VICTORIA ,87039,6571
TAMAULIPAS ,CIUDAD VICTORIA ,87048,6827
TAMAULIPAS ,CIUDAD VICTORIA ,87049,7711
TAMAULIPAS ,CIUDAD VICTORIA ,87050,6946
TAMAULIPAS ,CIUDAD VICTORIA ,87060,6124
TAMAULIPAS ,CIUDAD VICTORIA ,87070,7208
TAMAULIPAS ,CIUDAD VICTORIA ,87071,6219
TAMAULIPAS ,CIUDAD VICTORIA ,87076,7561
TAMAULIPAS ,CIUDAD VICTORIA ,87078,7893
TAMAULIPAS ,CIUDAD VICTORIA ,87080,7691
TAMAULIPAS ,CIUDAD VICTORIA ,87084,8583
TAMAULIPAS ,CIUDAD VICTORIA ,87085,6114
TAMAULIPAS ,CIUDAD VICTORIA ,87086,6526
TAMAULIPAS ,CIUDAD VICTORIA ,87087,5544
TAMAULIPAS ,CIUDAD VICTORIA ,87089,7704
TAMAULIPAS ,CIUDAD VICTORIA ,87090,6368
TAMAULIPAS ,CIUDAD VICTORIA ,87099,8175
TAMAULIPAS ,CIUDAD VICTORIA ,87100,6864
TAMAULIPAS ,CIUDAD VICTORIA ,87110,8277
TAMAULIPAS ,CIUDAD VICTORIA ,87120,8592
TAMAULIPAS ,CIUDAD VICTORIA ,87130,8239
TAMAULIPAS ,CIUDAD VICTORIA ,87134,7810
TAMAULIPAS ,CIUDAD VICTORIA ,87136,7502
TAMAULIPAS ,CIUDAD VICTORIA ,87137,7080
TAMAULIPAS ,CIUDAD VICTORIA ,87140,9193
TAMAULIPAS ,CIUDAD VICTORIA ,87150,7464
TAMAULIPAS ,CIUDAD VICTORIA ,87156,6962
TAMAULIPAS ,CIUDAD VICTORIA ,87160,5796
TAMAULIPAS ,CIUDAD VICTORIA ,87163,6574
TAMAULIPAS ,CIUDAD VICTORIA ,87170,7562
TAMAULIPAS ,CIUDAD VICTORIA ,87180,7135
TAMAULIPAS ,CIUDAD VICTORIA ,87183,8904
TAMAULIPAS ,CIUDAD VICTORIA ,87260,7061
TAMAULIPAS ,CIUDAD VICTORIA ,87270,8550
TAMAULIPAS ,CIUDAD VICTORIA ,87277,8470
TAMAULIPAS ,CIUDAD VICTORIA ,87278,6067
TAMAULIPAS ,GONZALEZ ,89700,8023
TAMAULIPAS ,GONZALEZ ,89710,7833
TAMAULIPAS ,GONZALEZ ,89712,7438
TAMAULIPAS ,GONZALEZ ,89730,8369
TAMAULIPAS ,GONZALEZ ,89731,4300
TAMAULIPAS ,GUEMEZ ,87235,6203
TAMAULIPAS ,GUSTAVO DIAZ ORDAZ ,88400,6850
TAMAULIPAS ,JIMENEZ ,87700,6558
TAMAULIPAS ,LLERA ,87200,6618
TAMAULIPAS ,LLERA ,87210,7010
TAMAULIPAS ,MANTE ,89800,6164
TAMAULIPAS ,MANTE ,89810,6375
TAMAULIPAS ,MANTE ,89817,5547
TAMAULIPAS ,MANTE ,89818,6620
TAMAULIPAS ,MANTE ,89820,8135
TAMAULIPAS ,MANTE ,89829,7884
TAMAULIPAS ,MANTE ,89838,4820
TAMAULIPAS ,MANTE ,89839,7301
TAMAULIPAS ,MANTE ,89840,6250
TAMAULIPAS ,MANTE ,89843,6294
TAMAULIPAS ,MANTE ,89846,4152
TAMAULIPAS ,MANTE ,89847,5451
TAMAULIPAS ,MANTE ,89849,5726
TAMAULIPAS ,MANTE ,89850,5956
TAMAULIPAS ,MANTE ,89853,6673
TAMAULIPAS ,MANTE ,89858,5444
TAMAULIPAS ,MANTE ,89860,5101
TAMAULIPAS ,MANTE ,89868,6126
TAMAULIPAS ,MANTE ,89870,7136
TAMAULIPAS ,MANTE ,89880,6110
TAMAULIPAS ,MANTE ,89884,5150
TAMAULIPAS ,MANTE ,89887,7976
TAMAULIPAS ,MANTE ,89888,7320
TAMAULIPAS ,MANTE ,89890,17
TAMAULIPAS ,MANTE ,89895,6866
TAMAULIPAS ,MATAMOROS ,87300,6579
TAMAULIPAS ,MATAMOROS ,87310,6500
TAMAULIPAS ,MATAMOROS ,87313,7801
TAMAULIPAS ,MATAMOROS ,87314,7553
TAMAULIPAS ,MATAMOROS ,87315,8089
TAMAULIPAS ,MATAMOROS ,87319,7821
TAMAULIPAS ,MATAMOROS ,87320,4658
TAMAULIPAS ,MATAMOROS ,87330,8080
TAMAULIPAS ,MATAMOROS ,87340,6682
TAMAULIPAS ,MATAMOROS ,87343,7406
TAMAULIPAS ,MATAMOROS ,87344,6112
TAMAULIPAS ,MATAMOROS ,87345,7206
TAMAULIPAS ,MATAMOROS ,87346,6779
TAMAULIPAS ,MATAMOROS ,87347,7924
TAMAULIPAS ,MATAMOROS ,87350,8214
TAMAULIPAS ,MATAMOROS ,87360,8685
TAMAULIPAS ,MATAMOROS ,87370,9243
TAMAULIPAS ,MATAMOROS ,87380,7029
TAMAULIPAS ,MATAMOROS ,87383,9846
TAMAULIPAS ,MATAMOROS ,87385,7440
TAMAULIPAS ,MATAMOROS ,87389,12634
TAMAULIPAS ,MATAMOROS ,87390,7884
TAMAULIPAS ,MATAMOROS ,87394,6265
TAMAULIPAS ,MATAMOROS ,87395,7963
TAMAULIPAS ,MATAMOROS ,87396,13204
TAMAULIPAS ,MATAMOROS ,87397,8019
TAMAULIPAS ,MATAMOROS ,87398,6787
TAMAULIPAS ,MATAMOROS ,87399,5619
TAMAULIPAS ,MATAMOROS ,87410,7140
TAMAULIPAS ,MATAMOROS ,87413,7706
TAMAULIPAS ,MATAMOROS ,87415,6998
TAMAULIPAS ,MATAMOROS ,87440,6868
TAMAULIPAS ,MATAMOROS ,87445,7856
TAMAULIPAS ,MATAMOROS ,87448,7514
TAMAULIPAS ,MATAMOROS ,87450,9491
TAMAULIPAS ,MATAMOROS ,87453,5749
TAMAULIPAS ,MATAMOROS ,87455,6499
TAMAULIPAS ,MATAMOROS ,87456,7708
TAMAULIPAS ,MATAMOROS ,87457,6779
TAMAULIPAS ,MATAMOROS ,87458,6512
TAMAULIPAS ,MATAMOROS ,87460,2560
TAMAULIPAS ,MATAMOROS ,87469,6056
TAMAULIPAS ,MATAMOROS ,87470,6678
TAMAULIPAS ,MATAMOROS ,87475,7375
TAMAULIPAS ,MATAMOROS ,87477,6649
TAMAULIPAS ,MATAMOROS ,87490,5037
TAMAULIPAS ,MATAMOROS ,87493,7210
TAMAULIPAS ,MATAMOROS ,87494,7938
TAMAULIPAS ,MATAMOROS ,87496,5997
TAMAULIPAS ,MATAMOROS ,87497,6445
TAMAULIPAS ,MATAMOROS ,87499,4393
TAMAULIPAS ,MATAMOROS ,87557,5638
TAMAULIPAS ,MATAMOROS ,87560,6601
TAMAULIPAS ,MIGUEL ALEMAN ,88302,4290
TAMAULIPAS ,NUEVO LAREDO ,88000,9540
TAMAULIPAS ,NUEVO LAREDO ,88060,5860
TAMAULIPAS ,NUEVO LAREDO ,88070,6467
